Generation Model,Question Index,Question,Original Chunk,Chunks Retrieved,Generated Answer,Reference Answer,Generation Prompt Used,Encoding Used
Qwen/Qwen3-1.7B,68,"Under what circumstances is a single payment used to cover travel costs, rather than standard expense reporting?",Chunk_32,chunk_32; chunk_8; chunk_37; chunk_36; chunk_31; chunk_6; chunk_38; chunk_39; chunk_18; chunk_21,"A single payment is used to cover travel costs when the highest competent authority or its authorized subordinate authority determines that a lump sum reimbursement is appropriate, in lieu of the travel expense reimbursement or individual components thereof. This is based on the average of the individual reimbursements otherwise incurred in a certain period. This applies to regular or similar official trips, and it may be used when a less costly method of conducting the official business is not possible or reasonable.","The highest competent authority or its authorized subordinate authority may, for regular or similar official trips, grant a lump sum reimbursement in lieu of the travel expense reimbursement or individual components thereof, which is to be determined based on the average of the individual reimbursements otherwise incurred in a certain period.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,69,What is considered incidental expenses?,Chunk_33,chunk_80; chunk_33; chunk_58; chunk_9; chunk_8; chunk_6; chunk_7; chunk_55; chunk_40; chunk_31,"According to the context provided, **incidental expenses** are defined as:

> ""Necessary expenses incurred for the conduct of official business that are not reimbursable under §§ to U shall be reimbursed as incidental expenses.""

In other words, **incidental expenses** are those expenses that are necessary for conducting official business but are not reimbursable under the specific provisions (§§ to U) of the State Travel Expense Act (LRKG). These expenses are then reimbursed as **incidental expenses**.",Necessary expenses incurred for the conduct of official business that are not reimbursable under §§ 4 to U shall be reimbursed as incidental expenses.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,70,Could you please define what falls under the category of incidental expenses?,Chunk_33,chunk_80; chunk_58; chunk_55; chunk_33; chunk_60; chunk_2; chunk_7; chunk_4; chunk_6; chunk_9,"According to the context provided, **incidental expenses** are defined as follows:

> ""These costs are to be systematically declared as incidental expenses.""

This definition is given in the **Explanatory Memorandum B** under the section regarding §  of the State Travel Expense Act (LRKG). It indicates that **incidental expenses** are those costs that are **not reimbursable under §§ to U** but are **reimbursed as incidental expenses**.

In summary, **incidental expenses** are costs that are not explicitly covered by the reimbursement provisions in the Act (§§ to U) but are still reimbursed as incidental expenses.",Necessary expenses incurred for the conduct of official business that are not reimbursable under §§ 4 to U shall be reimbursed as incidental expenses.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,71,"If my trip is canceled, will I get reimbursed for necessary pre-trip expenses?",Chunk_34,chunk_34; chunk_40; chunk_39; chunk_14; chunk_16; chunk_33; chunk_38; chunk_31; chunk_11; chunk_17,"Yes, if your trip is canceled for reasons not attributable to you, the necessary expenses incurred in preparation for the trip, which are eligible for reimbursement under this Act, shall be reimbursed.","If official trips are canceled for reasons not attributable to the official traveler, the necessary expenses incurred in preparation, which are eligible for reimbursement under this Act, shall be reimbursed.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,72,Will I be able to get my money back for expenses already incurred if my travel plans are called off?,Chunk_34,chunk_34; chunk_40; chunk_39; chunk_14; chunk_16; chunk_17; chunk_38; chunk_37; chunk_32; chunk_33,"Yes, if your travel plans are canceled for reasons not attributable to you, the necessary expenses incurred in preparation for the trip, which are eligible for reimbursement under this Act, shall be reimbursed.","If official trips are canceled for reasons not attributable to the official traveler, the necessary expenses incurred in preparation, which are eligible for reimbursement under this Act, shall be reimbursed.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,73,"In case of a transfer, secondment, or termination of a secondment, for how long is the per diem allowance granted?",Chunk_35,chunk_35; chunk_25; chunk_24; chunk_48; chunk_46; chunk_50; chunk_26; chunk_27; chunk_30; chunk_49,"In case of a transfer, secondment, or termination of a secondment, the per diem allowance is granted for the period until arrival at the new place of work. The per diem is granted until the end of the day of arrival, if from the following day onward a separation allowance for staying away is received; in addition, an accommodation allowance is granted.","For official trips on the occasion of a transfer, secondment, or termination of a secondment, the per diem allowance is granted for the period until arrival at the new place of work.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,74,"How long does the daily allowance continue to be paid when someone is transferred, moved on secondment, or their secondment ends?",Chunk_35,chunk_50; chunk_49; chunk_35; chunk_30; chunk_24; chunk_14; chunk_25; chunk_65; chunk_29; chunk_12,"The daily allowance continues to be paid for the period until arrival at the new place of work, as specified in the context. Specifically, for official trips on the occasion of a transfer, secondment, or termination of a secondment, the per diem allowance is granted for the period until arrival at the new place of work. The per diem is granted until the end of the day of arrival, if from the following day onward a separation allowance for staying away is received; in addition, an accommodation allowance is granted.","For official trips on the occasion of a transfer, secondment, or termination of a secondment, the per diem allowance is granted for the period until arrival at the new place of work.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,75,How long is the per diem allowance provided for on the day of arrival at a new place of work?,Chunk_35,chunk_25; chunk_35; chunk_24; chunk_48; chunk_46; chunk_26; chunk_27; chunk_70; chunk_30; chunk_45,"The per diem allowance is granted for the period until arrival at the new place of work. The specific duration is not explicitly stated in the context, but it is clear that the allowance is provided for the period up to and including the day of arrival.",The per diem is granted until the end of the day of arrival.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,76,"On the arrival date at a new workplace, for what length of time is the per diem allowance applicable?",Chunk_35,chunk_25; chunk_35; chunk_24; chunk_46; chunk_48; chunk_70; chunk_26; chunk_27; chunk_30; chunk_7,"On the arrival date at a new workplace, the per diem allowance is applicable for the period until the end of the day of arrival. If, from the following day onward, a separation allowance for staying away is received, the per diem allowance is granted until the end of the day of arrival.",The per diem is granted until the end of the day of arrival.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,77,Will the travel expense reimbursement cover a vacation or another trip if I combine it with an official trip?,Chunk_37,chunk_37; chunk_16; chunk_11; chunk_39; chunk_7; chunk_40; chunk_33; chunk_15; chunk_32; chunk_38,"According to the context provided, if an official trip is combined with a vacation or another private trip, the travel expense reimbursement shall be calculated as if only the official trip were undertaken. This means that the reimbursement for the combined trip is determined based on the official trip alone, not the vacation or private trip.","If an official trip is combined with a vacation or another private trip, the travel expense reimbursement shall be calculated as if only the official trip were undertaken.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,78,"If a business trip is combined with personal travel, will expenses be reimbursed for the entire trip?",Chunk_37,chunk_7; chunk_37; chunk_40; chunk_33; chunk_30; chunk_39; chunk_16; chunk_15; chunk_11; chunk_6,"Yes, if a business trip is combined with personal travel, the travel expense reimbursement shall be calculated as if only the official trip were undertaken. The travel expense reimbursement under this scenario shall not exceed the travel expense reimbursement resulting from the actual course of the trip.","If an official trip is combined with a vacation or another private trip, the travel expense reimbursement shall be calculated as if only the official trip were undertaken.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,79,"In case an official trip commences or concludes at the vacation location, how will the travel expense reimbursement be calculated?",Chunk_38,chunk_38; chunk_37; chunk_39; chunk_12; chunk_14; chunk_30; chunk_40; chunk_36; chunk_7; chunk_11,"In case an official trip commences or concludes at the vacation location, the travel expense reimbursement shall be calculated based on the departure from or arrival at that location, contrary to paragraph .","If it is ordered or approved that the official trip is to commence or conclude at the vacation location, the travel expense reimbursement shall, contrary to paragraph 3, be calculated based on the departure from or arrival at that location.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,80,How are travel costs handled when a business trip starts or ends at the same place as a personal vacation?,Chunk_38,chunk_8; chunk_12; chunk_37; chunk_38; chunk_39; chunk_9; chunk_40; chunk_7; chunk_30; chunk_6,"When a business trip starts or ends at the same place as a personal vacation, the travel costs are handled as follows:  

- If the business trip is combined with a vacation or another private trip, the travel expense reimbursement is calculated as if only the official trip were undertaken.  
- If the official trip is commenced and/or concluded at the traveler’s residence, the reimbursement of travel costs (§ ) or the mileage allowance (§ ) shall be based on the distance from or to the residence, unless the official premises have been designated as the starting and/or ending point.  
- If the official trip is commenced and/or concluded at the traveler’s residence, and if the official trip is combined with a vacation or another private trip, the travel expense reimbursement is calculated as if only the official trip were undertaken.  
- If the official trip is commenced and/or concluded at the traveler’s residence and if the official trip is combined with a vacation or another private trip, the reimbursement is based on the distance from or to the residence, unless the official premises are designated as the starting and/or ending point.","If it is ordered or approved that the official trip is to commence or conclude at the vacation location, the travel expense reimbursement shall, contrary to paragraph 3, be calculated based on the departure from or arrival at that location.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,81,"If the trip terminates early for official reasons, is the return journey to the official premises covered by travel expense reimbursement?",Chunk_39,chunk_39; chunk_40; chunk_14; chunk_12; chunk_38; chunk_16; chunk_34; chunk_42; chunk_36; chunk_30,"Yes, if the trip terminates early for official reasons, the return journey from the vacation or stay location to the official premises shall be treated as an official trip for which travel expense reimbursement is granted.","If, for official reasons, the early termination of a vacation or another private trip is ordered, the return journey from the vacation or stay location to the official premises shall be treated as an official trip for which travel expense reimbursement is granted.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,82,Would travel expenses for the return trip be reimbursed if a trip is cut short due to work-related issues?,Chunk_39,chunk_40; chunk_34; chunk_39; chunk_14; chunk_41; chunk_38; chunk_30; chunk_16; chunk_18; chunk_33,"Yes, travel expenses for the return trip would be reimbursed if a trip is cut short due to work-related issues. According to the context, if the interruption or early termination of a vacation or another private trip occurs due to work-related issues, the expenses incurred for the return journey from the vacation or stay location to the official premises shall be treated as an official trip for which travel expense reimbursement is granted.","If, for official reasons, the early termination of a vacation or another private trip is ordered, the return journey from the vacation or stay location to the official premises shall be treated as an official trip for which travel expense reimbursement is granted.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,83,"If a trip is interrupted, are the expenses of persons accompanying me also reimbursed, or only my expenses?",Chunk_40,chunk_40; chunk_34; chunk_39; chunk_16; chunk_37; chunk_41; chunk_31; chunk_38; chunk_11; chunk_33,"According to the context provided, if a trip is interrupted, the expenses of the official traveler and any accompanying persons that arise due to the interruption or early termination of a vacation or another private trip shall be reimbursed to an appropriate extent. This means that both the official traveler and their accompanying persons are entitled to reimbursement for expenses arising from the interruption.",Expenses of the official traveler and any accompanying persons that arise due to the 7 interruption or early termination of a vacation or another private trip shall be reimbursed to an appropriate extent.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,84,"When a trip is cut short, does coverage extend to the costs of those traveling with me, or just my own?",Chunk_40,chunk_40; chunk_41; chunk_34; chunk_19; chunk_39; chunk_18; chunk_37; chunk_16; chunk_30; chunk_4,"According to the context provided, if an official trip is interrupted or terminated, the expenses of the official traveler and any accompanying persons that arise due to this interruption shall be reimbursed to an appropriate extent. This includes expenses that could not be utilized because of these reasons. Therefore, coverage extends to the costs of those traveling with the official traveler, not just the official traveler's own expenses.",Expenses of the official traveler and any accompanying persons that arise due to the 7 interruption or early termination of a vacation or another private trip shall be reimbursed to an appropriate extent.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,85,"If I get hospitalized during my official trip, will I have to cover the necessary expenses?",Chunk_41,chunk_41; chunk_19; chunk_40; chunk_34; chunk_28; chunk_31; chunk_16; chunk_11; chunk_8; chunk_33,"If you get hospitalized during your official trip, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.","If official travelers fall ill and are admitted to a hospital, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,86,Who is financially responsible for hospital bills incurred while traveling for work?,Chunk_41,chunk_41; chunk_19; chunk_40; chunk_6; chunk_18; chunk_34; chunk_7; chunk_21; chunk_8; chunk_11,"According to the context provided, if official travelers fall ill and are admitted to a hospital, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay. Therefore, the financially responsible party for hospital bills incurred while traveling for work is the employer or the organization that provides the travel expense reimbursement.","If official travelers fall ill and are admitted to a hospital, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,87,What happens with medical costs if I require hospitalization on a business trip?,Chunk_41,chunk_41; chunk_34; chunk_19; chunk_40; chunk_8; chunk_7; chunk_6; chunk_5; chunk_39; chunk_18,"If an official traveler falls ill and is admitted to a hospital, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.","If official travelers fall ill and are admitted to a hospital, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,88,Will my company/travel insurance cover hospitalization expenses during work travel?,Chunk_41,chunk_41; chunk_19; chunk_7; chunk_40; chunk_34; chunk_33; chunk_8; chunk_11; chunk_31; chunk_6,"The context provided does not explicitly mention whether a company or travel insurance would cover hospitalization expenses during work travel. However, based on the information given, if an official traveler falls ill and is hospitalized, the necessary expenses for accommodation at the business location are reimbursed for each full calendar day of the hospital stay. This suggests that the company may cover such expenses as part of the travel reimbursement policy. 

Travel insurance is not explicitly mentioned in the context, so it is not clear whether it would cover these expenses. Therefore, the answer depends on the specific policies of the company and the terms of the travel insurance.","If official travelers fall ill and are admitted to a hospital, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,89,Will journeys between the residence and the regular official premises be reimbursed?,Chunk_42,chunk_12; chunk_42; chunk_8; chunk_29; chunk_9; chunk_20; chunk_18; chunk_36; chunk_16; chunk_11,"Yes, journeys between the residence and the regular official premises undertaken for a special official reason may be reimbursed.","For journeys between the residence and the regular official premises undertaken for a special official reason, the necessary travel costs incurred may be reimbursed.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,90,Is travel between an employee's home and their usual work location eligible for expense coverage?,Chunk_42,chunk_8; chunk_12; chunk_7; chunk_41; chunk_13; chunk_6; chunk_9; chunk_40; chunk_20; chunk_42,"Yes, travel between an employee's home and their usual work location is eligible for expense coverage. According to the context, official trips include journeys undertaken to conduct official business outside the usual place of work, which have been ordered or approved by the responsible superior. The place of residence is deemed equivalent to a temporary residence. Therefore, travel between the employee's home and their usual work location falls within the scope of eligible official trips.","For journeys between the residence and the regular official premises undertaken for a special official reason, the necessary travel costs incurred may be reimbursed.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,91,What is considered an official trip abroad?,Chunk_43,chunk_43; chunk_8; chunk_9; chunk_47; chunk_44; chunk_10; chunk_46; chunk_61; chunk_12; chunk_39,"An official trip abroad is defined as a trip between the domestic territory and foreign countries, as well as within foreign countries. It requires that at least one business location is located abroad. Official trips are journeys undertaken to conduct official business outside the usual place of work, which have been ordered or approved by the responsible superior, unless an order or approval is not applicable due to the nature of the official’s office or the nature of the official business. The order or approval must be given in writing or electronically. Official trips also include journeys from a location serving as a temporary residence to the place of work, provided that the conditions of sentences and are otherwise met. Official trips should only be carried out if a less costly method of conducting the official business is not possible or reasonable.","Official trips abroad are trips between the domestic territory and foreign countries as well as within foreign countries. In doing so, at least one business location must be located abroad.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,92,Could you please define what qualifies as official international travel?,Chunk_43,chunk_43; chunk_47; chunk_8; chunk_9; chunk_44; chunk_55; chunk_2; chunk_54; chunk_71; chunk_10,"Official international travel is defined as trips between the domestic territory and foreign countries, as well as within foreign countries. For such trips to qualify, at least one business location must be located abroad. 

In the case of air travel, a country is deemed reached at the time the airplane lands there. Stopovers are disregarded unless they necessitate an overnight stay. In the case of sea travel, the provisions apply accordingly. 

Official international travel also includes journeys from a location serving as a temporary residence to the place of work, provided that the conditions of the relevant provisions are otherwise met.","Official trips abroad are trips between the domestic territory and foreign countries as well as within foreign countries. In doing so, at least one business location must be located abroad.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,93,"For official trips abroad, which country will the per diem and accommodation allowance be granted for?",Chunk_46,chunk_46; chunk_45; chunk_48; chunk_24; chunk_28; chunk_25; chunk_35; chunk_43; chunk_55; chunk_27,"For official trips abroad, the per diem and accommodation allowance shall be granted for the country that the official traveler last reaches before midnight local time. If, during an official trip abroad, the domestic territory is reached last before midnight, foreign per diem shall be granted for the country of the last business location abroad.",The per diem and accommodation allowance shall be granted for the country that the official traveler last reaches before midnight local time.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,94,Could you clarify which nation will have per diem and lodging expenses covered for official international travel?,Chunk_46,chunk_46; chunk_48; chunk_45; chunk_55; chunk_24; chunk_35; chunk_2; chunk_25; chunk_43; chunk_7,"According to the context provided, the per diem and lodging expenses for official international travel are covered for the **country** that the official traveler **last reaches before midnight local time**. If, during an official trip abroad, the domestic territory is reached last before midnight, **foreign per diem** shall be granted for the **country of the last business location abroad**.",The per diem and accommodation allowance shall be granted for the country that the official traveler last reaches before midnight local time.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,95,"If I finish my work abroad and then fly home, arriving just before midnight, do I get the per diem rate for the visited country for that last day?",Chunk_46,chunk_46; chunk_24; chunk_48; chunk_25; chunk_26; chunk_27; chunk_35; chunk_45; chunk_38; chunk_30,"Yes, if you finish your work abroad and then fly home, arriving just before midnight, you will be entitled to the per diem rate for the country you visited on the last day of your trip. The context specifies that the per diem and accommodation allowance shall be granted for the country that the official traveler last reaches before midnight local time. Therefore, you would receive the per diem rate for the country you visited on the last day of your trip.","If, during an official trip abroad, the domestic territory is reached last before midnight, foreign per diem shall be granted for the country of the last business location abroad.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,96,"Do I still receive the daily allowance for the country I was working in, even if my return flight lands very late on your last day there?",Chunk_46,chunk_46; chunk_48; chunk_24; chunk_47; chunk_35; chunk_25; chunk_30; chunk_12; chunk_49; chunk_38,"Based on the context provided, if your return flight lands very late on your last day there, you would still receive the daily allowance for the country you were working in, as the per diem and accommodation allowance is granted for the country that the official traveler last reaches before midnight local time. Therefore, even if your return flight lands very late, you would still receive the daily allowance for the country you were working in.","If, during an official trip abroad, the domestic territory is reached last before midnight, foreign per diem shall be granted for the country of the last business location abroad.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,97,"In case of air travel, when is the country considered to have been reached?",Chunk_47,chunk_47; chunk_38; chunk_12; chunk_25; chunk_46; chunk_14; chunk_43; chunk_39; chunk_30; chunk_8,"In the case of air travel, a country is deemed reached at the time the airplane lands there. Stopovers are disregarded unless they necessitate an overnight stay.","In the case of air travel, a country is deemed reached at the time the airplane lands there.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,98,When does arrival in a country officially occur for those traveling by plane?,Chunk_47,chunk_47; chunk_25; chunk_46; chunk_12; chunk_38; chunk_43; chunk_9; chunk_8; chunk_39; chunk_14,Arrival in a country officially occurs at the time the airplane lands there. Stopovers are disregarded unless they necessitate an overnight stay.,"In the case of air travel, a country is deemed reached at the time the airplane lands there.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,99,Under what condition is an airplane stopover covered by the travel reimbursement act?,Chunk_47,chunk_40; chunk_41; chunk_39; chunk_34; chunk_47; chunk_38; chunk_17; chunk_30; chunk_12; chunk_19,"An airplane stopover is covered by the travel reimbursement act if it necessitates an overnight stay. The context states: ""Stopovers are disregarded unless they necessitate an overnight stay."" Therefore, a stopover is considered covered only if it requires an overnight stay.",Stopovers are disregarded unless they necessitate an overnight stay.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,100,Could you clarify the circumstances that would qualify an airplane layover for expense coverage under the travel reimbursement act?,Chunk_47,chunk_41; chunk_40; chunk_7; chunk_38; chunk_60; chunk_11; chunk_16; chunk_15; chunk_33; chunk_39,"The context provided does not specifically address airplane layovers or their eligibility for expense coverage under the travel reimbursement act. Therefore, based on the information given, there is no direct clarification on the circumstances that would qualify an airplane layover for expense coverage. The context discusses scenarios such as illness, early termination of trips, and extended stays, but it does not mention layovers or their reimbursement.",Stopovers are disregarded unless they necessitate an overnight stay.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,101,Does the foreign per diem change after 14 days of staying at the same business location?,Chunk_48,chunk_48; chunk_46; chunk_25; chunk_24; chunk_35; chunk_30; chunk_26; chunk_45; chunk_7; chunk_27,"Based on the context provided, the foreign per diem is reduced by **10%** from the **third day onward** if the stay at the same foreign business location (excluding departure and return days) lasts longer than **14 days**. The reduction applies from the **third day** onward, not after 14 days. Therefore, the foreign per diem does **change** after 14 days of staying at the same business location.","If the stay at the same foreign business location (excluding departure and return days) lasts longer than 14 days, the foreign per diem according to paragraph 3 shall be reduced by 25 percent from the 15th day onward.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,102,"If someone remains at the same business location overseas for an extended period, is the daily allowance adjusted?",Chunk_48,chunk_48; chunk_30; chunk_46; chunk_24; chunk_25; chunk_35; chunk_7; chunk_38; chunk_28; chunk_29,"Yes, if someone remains at the same business location overseas for an extended period, the daily allowance is adjusted. Specifically, if the stay at the same foreign business location (excluding departure and return days) lasts longer than 7 days, the foreign per diem according to paragraph shall be reduced by 20% from the 8th day onward. From the 8th day onward, the same reimbursement is granted as would be provided in the case of a secondment.","If the stay at the same foreign business location (excluding departure and return days) lasts longer than 14 days, the foreign per diem according to paragraph 3 shall be reduced by 25 percent from the 15th day onward.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,103,From which day of a long stay abroad does the per diem reduction take effect?,Chunk_48,chunk_48; chunk_46; chunk_24; chunk_25; chunk_35; chunk_70; chunk_27; chunk_45; chunk_30; chunk_26,"The per diem reduction takes effect from the th day onward, provided that the stay at the same foreign business location (excluding departure and return days) lasts longer than 7 days.","Instead of the lump sum accommodation allowance, from the 15th day onward, the necessary documented accommodation costs shall be reimbursed.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,104,"When traveling for an extended period, on what date does the daily allowance decrease?",Chunk_48,chunk_24; chunk_48; chunk_25; chunk_46; chunk_70; chunk_30; chunk_2; chunk_14; chunk_35; chunk_27,"When traveling for an extended period, the daily allowance decreases starting from the **8th day** onward. This is specified in the context under **State Travel Expense Act (LRKG) §  Official Trips Abroad ()**, where it states: ""If the stay at the same foreign business location (excluding departure and return days) lasts longer than 7 days, from the 8th day onward the same reimbursement is granted as would be provided in the case of a secondment. All days between the day of arrival and the day of departure are counted as days of stay.""","Instead of the lump sum accommodation allowance, from the 15th day onward, the necessary documented accommodation costs shall be reimbursed.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,105,Who can receive a separation allowance?,Chunk_49,chunk_49; chunk_50; chunk_76; chunk_35; chunk_6; chunk_39; chunk_40; chunk_31; chunk_19; chunk_32,"According to the context provided, the separation allowance can be received by:

- **Officials and judges** who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement.
- **Officials and judges** who are temporarily assigned to another part of the employment authority or to another institution than an office.
- **Officials on probation in the preparatory service** who receive a percentage of the compensation provided in paragraph  for secondments within the framework of training.
- **Officials seconded to employers** for whom generally lower expenses for meals and accommodation are incurred, and who may be compensated by an expense allowance in lieu of per diem, accommodation allowance, and reimbursement of expenses under §, corresponding to the necessary expenses.

In summary, the separation allowance is applicable to officials and judges in various situations, including secondments, training, and probationary periods.","Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement shall receive a separation allowance for the necessary expenses incurred as a result, taking into account the savings at home. The same applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,106,What are the eligibility requirements for a separation allowance?,Chunk_49,chunk_49; chunk_50; chunk_76; chunk_35; chunk_55; chunk_6; chunk_59; chunk_60; chunk_39; chunk_2,"The eligibility requirements for a separation allowance, as outlined in the context, are as follows:

1. **Officials and judges seconded to a location outside their official or residential area**: They must be seconded without a promise of moving expense reimbursement and are entitled to a separation allowance for the necessary expenses incurred as a result.

2. **Temporary assignments for official reasons to another part of the employment authority or another institution**: The same applies to temporary assignments for official reasons to another part of the employment authority or to another institution than an office.

3. **Secondments deemed equivalent to assignments under the Civil Servants Act**: A secondment is considered equivalent to an assignment under the Civil Servants Act.

4. **Ministry of Finance's regulation**: The Ministry of Finance shall issue a regulation governing the separation allowance.

5. **Officials on probation in the preparatory service**: They are entitled to 100% of the compensation provided in paragraph 2 of the State Travel Expense Act in the case of secondments within the framework of training.

6. **Training or induction periods**: The sentence also applies in the case of secondments within the framework of training or induction service, or a training or induction period necessary for obtaining qualifications for a career.

7. **Special official reasons**: The highest competent authority may, for its area of responsibility, refrain from the reduction in sentence if there are special official reasons.","Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement shall receive a separation allowance for the necessary expenses incurred as a result, taking into account the savings at home. The same applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,107,To whom is a separation allowance provided?,Chunk_49,chunk_49; chunk_50; chunk_76; chunk_35; chunk_6; chunk_55; chunk_60; chunk_65; chunk_39; chunk_75,"A separation allowance is provided to officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement. It is also provided to officials on probation in the preparatory service who are seconded within the framework of training. Additionally, it applies to temporary assignments for official reasons to another part of the employment authority or to another institution than an office, and to temporary official duties at another institution. A secondment is deemed equivalent to an assignment under the Civil Servants Act.","Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement shall receive a separation allowance for the necessary expenses incurred as a result, taking into account the savings at home. The same applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,108,Who qualifies for a separation allowance?,Chunk_49,chunk_49; chunk_50; chunk_76; chunk_35; chunk_6; chunk_19; chunk_39; chunk_40; chunk_31; chunk_16,"Officials who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement qualify for a separation allowance for the necessary expenses incurred as a result. This includes officials and judges who are seconded to a location outside their official or residential area, as well as temporary assignments for official reasons to another part of the employment authority or to another institution than an office. A secondment is deemed equivalent to an assignment under the Civil Servants Act. The Ministry of Finance shall issue a regulation governing the separation allowance.","Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement shall receive a separation allowance for the necessary expenses incurred as a result, taking into account the savings at home. The same applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,109,"As an official on probation in the preparatory service, do I receive separation allowance?",Chunk_50,chunk_50; chunk_49; chunk_35; chunk_6; chunk_76; chunk_31; chunk_16; chunk_39; chunk_26; chunk_36,"Yes, as an official on probation in the preparatory service, you are entitled to receive a separation allowance in the case of secondments within the framework of training. The separation allowance is calculated as a percentage of the compensation provided in paragraph [relevant paragraph], and it applies to secondments that are part of training or induction services, or a training or induction period necessary for obtaining qualifications for a career.",Officials on probation in the preparatory service shall receive 50 percent of the compensation in the case of secondments within the framework of training.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-1.7B,110,Are individuals on probationary status within a preparatory service eligible for a separation allowance?,Chunk_50,chunk_50; chunk_49; chunk_35; chunk_76; chunk_6; chunk_39; chunk_29; chunk_19; chunk_40; chunk_16,"Yes, individuals on probation in the preparatory service are eligible for a separation allowance. According to the context, officials on probation in the preparatory service shall receive **percent of the compensation** provided in paragraph **in the case of secondments within the framework of training**. This indicates that they are eligible for a separation allowance in such cases.",Officials on probation in the preparatory service shall receive 50 percent of the compensation in the case of secondments within the framework of training.,v1_Basic_RAG_Prompt,mpnet
