Generation Model,Question Index,Question,Type,Source_QID,Original Chunk,Chunks Retrieved,Generated Answer,Reference Answer,Generation Prompt Used,Encoding Used,correctness,correctness_reason,completeness_reference,completeness_reference_reason,faithfulness,faithfulness_reason,completeness_question,completeness_question_reason,Judge Model,Judge Prompt
Qwen/Qwen3-0.6B,36,"If I choose not to seek payment from a different entity, does that affect my eligibility for reimbursement under these rules, or would that other entity be considered my primary coverage?",Paraphrased,Paraphrased from Ques_18 in Manual QA doc,Chunk_16,chunk_16; chunk_60; chunk_40; chunk_7; chunk_41; chunk_19; chunk_58; chunk_17; chunk_37; chunk_34,"If you choose not to seek payment from a different entity, it does not affect your eligibility for reimbursement under these rules. The entitlement to reimbursement is determined solely by the rules provided in the State Travel Expense Act (LRKG), and the other entity is not considered your primary coverage.","For official trips undertaken for a secondary activity, which is performed at the request, suggestion, or instigation of the competent authority, travelers shall only be entitled to reimbursement under this Act to the extent that no other body provides reimbursement for the same trip. This applies even if the traveler has waived his or her claim against that body.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the core meaning of the reference – that eligibility isn't affected by *not* seeking payment elsewhere, and that another entity isn't considered primary coverage.",3,The response omits the nuance that reimbursement is only applicable 'to the extent that no other body provides reimbursement'. It doesn't fully capture the conditional nature of the reference.,5,The response is entirely based on the provided context and does not introduce any information not found within it.,5,"The response directly and fully answers both parts of the question, addressing the impact of not seeking payment and the status of another entity as primary coverage.",default,prompt_v2
Qwen/Qwen3-0.6B,37,Can I partially waive my travel expense reimbursement?,Original,,Chunk_17,chunk_17; chunk_16; chunk_40; chunk_34; chunk_39; chunk_37; chunk_14; chunk_11; chunk_32; chunk_33,"Yes, you can partially waive your travel expense reimbursement. The traveler may declare a waiver in writing or electronically. Such a waiver must be declared and only apply if no other body provides reimbursement for the same trip.",The traveler may waive all or part of the travel expense reimbursement and reimbursement of expenses.,v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the meaning of the reference, stating a partial waiver is possible.",3,"The reference states 'all or part' can be waived, while the response only mentions 'partially'. It's not a major omission, but not fully comprehensive.",5,The response is directly supported by information within the provided context chunks; no external information is introduced.,5,The response directly and fully answers the question of whether a partial waiver is possible.,default,prompt_v2
Qwen/Qwen3-0.6B,38,Are you able to accept less than the full amount for your travel costs?,Paraphrased,Paraphrased from Ques_19 in Manual QA doc,Chunk_17,chunk_32; chunk_36; chunk_17; chunk_37; chunk_16; chunk_18; chunk_31; chunk_20; chunk_11; chunk_60,"Yes, the context allows for accepting less than the full amount for travel costs.",The traveler may waive all or part of the travel expense reimbursement and reimbursement of expenses.,v1_Basic_RAG_Prompt,mpnet,5,The response accurately reflects the reference's statement about waiving 'all or part' of travel expense reimbursement.,5,The response captures the core meaning of the reference – the possibility of accepting less than the full amount.,5,"The response is directly supported by the provided context, specifically the allowance for waiving reimbursement.",5,The response directly answers the question with a clear 'yes' and provides a justification based on the context.,default,prompt_v2
Qwen/Qwen3-0.6B,39,Will I be refunded for costs related to using regular public transport?,Original,,Chunk_18,chunk_18; chunk_20; chunk_13; chunk_42; chunk_4; chunk_21; chunk_19; chunk_69; chunk_16; chunk_40,"Yes, you will be refunded for costs related to using regular public transport under the State Travel Expense Act (LRKG) §  Reimbursement of Travel and Flight Costs.",Necessary costs incurred for journeys using regularly scheduled public transport shall be reimbursed up to the cost of the lowest travel class.,v1_Basic_RAG_Prompt,mpnet,5,The response accurately conveys the meaning of the reference – public transport costs are reimbursed.,4,The response captures the core information about reimbursement but omits the detail about 'lowest travel class'.,5,The response is directly supported by the provided context and doesn't introduce any new information.,5,The response directly and fully answers the question with a clear 'yes' and provides supporting information.,default,prompt_v2
Qwen/Qwen3-0.6B,40,Are expenses for typical public transportation reimbursable?,Paraphrased,Paraphrased from Ques_20 in Manual QA doc,Chunk_18,chunk_20; chunk_13; chunk_18; chunk_19; chunk_11; chunk_42; chunk_33; chunk_36; chunk_41; chunk_40,"Yes, expenses for typical public transportation are reimbursable under the State Travel Expense Act (LRKG).",Necessary costs incurred for journeys using regularly scheduled public transport shall be reimbursed up to the cost of the lowest travel class.,v1_Basic_RAG_Prompt,mpnet,4,The response accurately conveys the core meaning of the reference – that public transportation expenses are reimbursable.,3,The response omits the detail about reimbursement being limited to the cost of the lowest travel class.,5,The response is directly supported by the provided context and does not introduce any new information.,5,The response directly and fully answers the question of whether public transportation expenses are reimbursable.,default,prompt_v2
Qwen/Qwen3-0.6B,41,What are the circumstances in which reimbursement for a higher class of travel is permitted?,Original,,Chunk_19,chunk_19; chunk_11; chunk_36; chunk_31; chunk_13; chunk_20; chunk_60; chunk_16; chunk_18; chunk_37,"The reimbursement for a higher class of travel is permitted under the following circumstances:

1. If the traveler has a disability degree of at least a certain percentage, and they are to be reimbursed for travel or flight costs of the lowest class, the expenses for the next higher class shall be reimbursed. 

2. The same concession may be granted to other official travelers if their physical or health condition justifies the use of this class. 

3. The reimbursement is allowed for official travelers if their physical or health condition justifies the use of the higher class.","If official travelers have a disability degree of at least 50 percent, the expenses for the next higher class shall be reimbursed. The same concession may be granted to other official travelers if their physical or health condition justifies the use of this class.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the meaning of the reference, though it adds a detail about 'lowest class' reimbursement not explicitly in the reference.",3,The response misses the specific disability percentage (50%) mentioned in the reference.,5,The response contains no information not found within the provided context chunks.,4,The response fully addresses the question by outlining the circumstances for higher class travel reimbursement.,default,prompt_v2
Qwen/Qwen3-0.6B,42,Could you please explain the situations that allow for approval of travel expenses beyond standard class?,Paraphrased,Paraphrased from Ques_21 in Manual QA doc,Chunk_19,chunk_8; chunk_36; chunk_60; chunk_19; chunk_6; chunk_11; chunk_31; chunk_9; chunk_10; chunk_37,"The situations that allow for approval of travel expenses beyond standard class include:

1. **Education or training trips** that are part of the official interest.  
2. **Official trips** for the purpose of education or training that are partially in the official interest.  
3. **Travelers with a disability degree of at least 10%** who may receive reimbursement for the next higher class of travel expenses.  
4. **Travelers for which the expense allowance is granted**, as determined by the highest competent authority or its authorized authority.","If official travelers have a disability degree of at least 50 percent, the expenses for the next higher class shall be reimbursed. The same concession may be granted to other official travelers if their physical or health condition justifies the use of this class.",v1_Basic_RAG_Prompt,mpnet,3,"The response accurately conveys the general idea of travel expense approvals, but introduces details (10% disability, education/training trips) not present in the reference.",2,"The response includes information about disability and training trips that are not in the reference. It also misstates the disability percentage (50% in reference, 10% in response).",2,"The response introduces information (education/training trips, 10% disability) not found within the provided context chunks.",4,The response directly addresses the question by listing situations allowing for higher travel expense approval. It provides multiple scenarios.,default,prompt_v2
Qwen/Qwen3-0.6B,43,Is the cost of a rental car or taxi reimbursed?,Original,,Chunk_20,chunk_20; chunk_18; chunk_13; chunk_11; chunk_42; chunk_33; chunk_12; chunk_40; chunk_36; chunk_31,"Yes, the cost of a rental car or taxi is reimbursed under the State Travel Expense Act (LRKG) §  Reimbursement of Travel and Flight Costs.","If, for a compelling reason, a rental car or taxi is used, the necessary costs incurred shall be reimbursed. If no compelling reason exists, no higher travel expense reimbursement may be granted than when using public transport.",v1_Basic_RAG_Prompt,mpnet,4,The response accurately reflects the reference's statement about reimbursement for rental cars or taxis.,3,The response states reimbursement occurs but omits the condition of a 'compelling reason' and the penalty for lacking one.,5,The response is directly supported by information within the provided context (though the context itself doesn't detail the 'compelling reason' aspect).,5,The response directly and fully answers the question with a clear 'yes'.,default,prompt_v2
Qwen/Qwen3-0.6B,44,Are rental car or taxi expenses covered?,Paraphrased,Paraphrased from Ques_22 in Manual QA doc,Chunk_20,chunk_20; chunk_18; chunk_13; chunk_40; chunk_29; chunk_33; chunk_69; chunk_41; chunk_42; chunk_21,"Yes, rental car or taxi expenses are covered under the State Travel Expense Act (LRKG) §  Reimbursement of Travel and Flight Costs.","If, for a compelling reason, a rental car or taxi is used, the necessary costs incurred shall be reimbursed. If no compelling reason exists, no higher travel expense reimbursement may be granted than when using public transport.",v1_Basic_RAG_Prompt,mpnet,5,The response accurately reflects the reference's statement about rental car/taxi expense reimbursement.,4,The response captures the core idea of reimbursement but omits the condition of a 'compelling reason' and the consequence of not having one.,5,The response is directly supported by information likely present within the provided context chunks regarding travel expense reimbursement.,5,The response directly and fully answers the question of whether rental car/taxi expenses are covered.,default,prompt_v2
Qwen/Qwen3-0.6B,45,How much is the surcharge of mileage allowance in case of difficult roads?,Original,,Chunk_23,chunk_23; chunk_22; chunk_69; chunk_12; chunk_20; chunk_18; chunk_2; chunk_13; chunk_4; chunk_64,The surcharge for the mileage allowance in the case of difficult roads is **cents per kilometer**.,The surcharge amounts to 5 cents per kilometer.,v1_Basic_RAG_Prompt,mpnet,5,The response accurately conveys the same meaning as the reference – a specific monetary amount per kilometer.,5,The response includes all key information from the reference: the amount of the surcharge (5 cents per kilometer).,5,"The response is directly supported by information present in the provided context (though not explicitly stated, it's a reasonable inference if the context discusses mileage and surcharges). There's no contradictory information.",5,The response directly and completely answers the question by stating the surcharge amount for difficult roads.,default,prompt_v2
Qwen/Qwen3-0.6B,46,Could you please clarify the extra cost added to mileage reimbursement when driving on challenging roads?,Paraphrased,Paraphrased from Ques_23 in Manual QA doc,Chunk_23,chunk_23; chunk_22; chunk_69; chunk_12; chunk_20; chunk_13; chunk_37; chunk_2; chunk_7; chunk_4,The extra cost added to mileage reimbursement when driving on challenging roads is **cents per kilometer**.,The surcharge amounts to 5 cents per kilometer.,v1_Basic_RAG_Prompt,mpnet,4,The response accurately conveys the core meaning of the reference – an extra cost per kilometer – even without the specific amount.,3,"The response omits the specific amount (5 cents), making it incomplete relative to the reference.",5,"The response doesn't introduce any information not found in the provided context; it simply states a cost per kilometer, which aligns with potential information within the chunks.",4,"The response directly answers the question by clarifying the extra cost, though it lacks specificity. It addresses the core request for clarification.",default,prompt_v2
Qwen/Qwen3-0.6B,47,How much euros is the per diem allowance for a full calendar day of an official trip?,Original,,Chunk_24,chunk_24; chunk_27; chunk_48; chunk_26; chunk_25; chunk_28; chunk_35; chunk_57; chunk_46; chunk_4,The per diem allowance for a full calendar day of an official trip is **euros**.,"For each full calendar day of an official trip, a per diem allowance of 24 euros is granted to compensate for additional expenses for meals.",v1_Basic_RAG_Prompt,mpnet,5,The response accurately conveys the per diem allowance amount as stated in the reference.,5,The response includes all key information from the reference – the amount of the per diem allowance.,5,The response is directly supported by information present in the provided context and does not introduce any new information.,5,The response directly and completely answers the question regarding the per diem allowance amount.,default,prompt_v2
Qwen/Qwen3-0.6B,48,"What is the daily allowance amount, in euros, for official travel covering a complete 24-hour period?",Paraphrased,Paraphrased from Ques_24 in Manual QA doc,Chunk_24,chunk_24; chunk_28; chunk_57; chunk_8; chunk_4; chunk_55; chunk_65; chunk_69; chunk_1; chunk_70,The daily allowance amount for official travel covering a complete 24-hour period is **G euros**.,"For each full calendar day of an official trip, a per diem allowance of 24 euros is granted to compensate for additional expenses for meals.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the core information from the reference regarding the daily allowance, despite using 'G euros' as a placeholder.",3,"The response states the amount but doesn't mention it's for meals, which is a key detail from the reference.",2,The response uses 'G euros' which is not found in the provided context. This indicates hallucination or external knowledge being used.,4,"The response directly answers the question, providing a daily allowance amount in euros.",default,prompt_v2
Qwen/Qwen3-0.6B,49,"In case of an official trip lasting less than one full calendar day, how much is the per diem allowance?",Original,,Chunk_24,chunk_24; chunk_48; chunk_25; chunk_26; chunk_27; chunk_46; chunk_35; chunk_70; chunk_30; chunk_45,"In case of an official trip lasting less than one full calendar day, the per diem allowance is **G euros** for a duration of more than  hours, and **G euros** for a duration of more than  hours.","For an official trip lasting less than one full calendar day, on the day of departure and the day of return of a multi-day trip, the per diem allowance shall be: 6 euros for a duration of more than 8 hours, and 12 euros for a duration of more than 14 hours.",v1_Basic_RAG_Prompt,mpnet,4,"The response conveys the same meaning as the reference, indicating per diem allowances based on trip duration, despite using 'G euros' as a placeholder.",3,The response misses the specific amounts (6 and 12 euros) and the exact hour thresholds (8 and 14 hours) from the reference.,2,"The response uses 'G euros' which is not present in the provided context, indicating a degree of fabrication. It attempts to answer based on the topic but introduces new information.",3,"The response addresses the question of per diem allowance for trips less than a day, but lacks specific amounts and hour thresholds, making it incomplete.",default,prompt_v2
Qwen/Qwen3-0.6B,50,What is the daily expense rate for business travel that doesn't span a complete 24-hour period?,Paraphrased,Paraphrased from Ques_25 in Manual QA doc,Chunk_24,chunk_5; chunk_2; chunk_30; chunk_55; chunk_8; chunk_3; chunk_18; chunk_4; chunk_27; chunk_7,"The daily expense rate for business travel that does not span a complete 24-hour period is calculated as follows:  
- For extended stays (more than 7 days), the reimbursement is granted as per the secondment provision.  
- The days between the day of arrival and departure are counted as part of the stay.  

Thus, the daily expense rate is **not based on a 24-hour period**.","For an official trip lasting less than one full calendar day, on the day of departure and the day of return of a multi-day trip, the per diem allowance shall be: 6 euros for a duration of more than 8 hours, and 12 euros for a duration of more than 14 hours.",v1_Basic_RAG_Prompt,mpnet,2,The response conveys a general idea about daily expense rates but significantly deviates from the specific amounts (6 and 12 euros) provided in the reference.,1,"The response omits the crucial details of the per diem allowance amounts (6 and 12 euros) based on trip duration, making it very incomplete compared to the reference.",2,The response introduces information about 'secondment provisions' and 'extended stays' which are not present in the provided context. It fabricates details not found in the context.,3,"The response addresses the question by stating the rate isn't based on a 24-hour period, but it lacks the specific details of the rate itself, making it only partially complete.",default,prompt_v2
Qwen/Qwen3-0.6B,51,How is the duration of the official trip determined?,Original,,Chunk_25,chunk_25; chunk_47; chunk_12; chunk_38; chunk_8; chunk_43; chunk_30; chunk_70; chunk_46; chunk_9,"The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises or the start and/or end have been ordered at the official premises. In the case of several residences or accommodations, the one nearest to the official premises shall be decisive.","The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises, or the beginning and/or end has been ordered at the official premises.",v1_Basic_RAG_Prompt,mpnet,5,"The response accurately conveys the same meaning as the reference, with only minor wording differences.",5,The response includes all key information present in the reference.,5,The response is entirely based on information found within the provided context chunks; no external information is introduced.,5,The response directly and fully answers the question of how the duration of an official trip is determined.,default,prompt_v2
Qwen/Qwen3-0.6B,52,What factors decide how long the business travel will last?,Paraphrased,Paraphrased from Ques_26 in Manual QA doc,Chunk_25,chunk_30; chunk_8; chunk_25; chunk_55; chunk_47; chunk_2; chunk_65; chunk_48; chunk_61; chunk_38,"The factors that decide how long the business travel will last are the days of stay and the duration of the official trips or secondments. Specifically, if the stay at the same external business location lasts longer than seven days, from the eighth day onward, the reimbursement is granted as if it were a secondment. All days between the day of arrival and the day of departure are counted as part of the stay.","The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises, or the beginning and/or end has been ordered at the official premises.",v1_Basic_RAG_Prompt,mpnet,2,"The response introduces concepts like 'secondments' and a 7-day rule not present in the reference, altering the core meaning of how travel duration is determined.",1,The response misses the key detail from the reference about departure and arrival points determining duration.,1,"The response introduces information not found within the provided context chunks, specifically the 7-day rule and secondment details.",3,The response attempts to answer the question but focuses on reimbursement rules rather than the factors determining travel length itself.,default,prompt_v2
Qwen/Qwen3-0.6B,53,Am I entitled to a per diem allowance when going on an official errand?,Original,,Chunk_26,chunk_26; chunk_24; chunk_35; chunk_46; chunk_9; chunk_27; chunk_25; chunk_7; chunk_45; chunk_8,"Yes, you are entitled to a per diem allowance for official errands, as outlined in the State Travel Expense Act (LRKG) § C. The per diem allowance for each full calendar day of an official trip is **€1**. For official trips lasting less than one full calendar day, the per diem allowance is **G euros** for a duration of more than 8 hours and **€0.50** for a duration of more than 8 hours.","For official errands, there is no entitlement to a per diem allowance.",v1_Basic_RAG_Prompt,mpnet,1,"The response directly contradicts the reference, stating an allowance exists when the reference states there is no entitlement.",1,"The response adds information (amounts, conditions) not present in the reference, and contradicts it.",1,"The response fabricates information about a per diem allowance, which is not supported by the provided context. It appears to be entirely made up.",2,"The response attempts to answer the question but provides incorrect information, making the answer unhelpful. It addresses the question but fails to provide the correct answer.",default,prompt_v2
Qwen/Qwen3-0.6B,54,Are employees reimbursed for expenses incurred while completing work-related tasks away from their usual work location?,Paraphrased,Paraphrased from Ques_27 in Manual QA doc,Chunk_26,chunk_7; chunk_33; chunk_40; chunk_8; chunk_9; chunk_30; chunk_12; chunk_16; chunk_41; chunk_11,"Yes, employees are reimbursed for expenses incurred while completing work-related tasks away from their usual work location.","For official errands, there is no entitlement to a per diem allowance.",v1_Basic_RAG_Prompt,mpnet,1,"The response directly contradicts the reference, which states there is no per diem allowance for official errands, implying no reimbursement.",1,The response omits the key information from the reference regarding the lack of a per diem allowance.,1,The response introduces information not found within the provided context; the context does not mention employee reimbursement.,3,The response answers the question with a 'yes' or 'no' but lacks detail about the conditions or limitations of reimbursement.,default,prompt_v2
Qwen/Qwen3-0.6B,55,Under what condition can an official errand be covered by per diem allowance?,Original,,Chunk_26,chunk_26; chunk_35; chunk_24; chunk_46; chunk_9; chunk_25; chunk_27; chunk_7; chunk_45; chunk_48,"An official errand can be covered by a per diem allowance under the following conditions:

- The errand is for official business at the place of work or residence outside the official premises.
- The errand is ordered or approved by the responsible superior.
- The duration of the errand is such that the necessary documented expenses for meals are reimbursed up to the per diem allowance applicable for an official trip.","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the core meaning of the reference regarding per diem allowance for errands, though it adds conditions not explicitly stated in the reference.",2,"The response adds conditions (superior approval, location of errand) not found in the reference, which only mentions errand duration.",3,"The response doesn't contradict the context, but it introduces information not directly supported by the provided chunks. It seems to expand on the idea rather than strictly reflecting it.",4,The response directly answers the question by listing conditions under which a per diem allowance can be used for official errands.,default,prompt_v2
Qwen/Qwen3-0.6B,56,When is per diem authorized for official travel?,Paraphrased,Paraphrased from Ques_28 in Manual QA doc,Chunk_26,chunk_46; chunk_25; chunk_26; chunk_35; chunk_45; chunk_48; chunk_27; chunk_24; chunk_7; chunk_8,"The per diem is authorized for official travel **before midnight** local time. If the domestic territory is reached last before midnight, foreign per diem is granted for the country of the last business location abroad.","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1_Basic_RAG_Prompt,mpnet,2,"The response discusses timing of per diem authorization, while the reference discusses meal reimbursement during long errands. They are different concepts.",1,"The response does not contain any information about meal reimbursement or errands, which are the core topics of the reference.",1,"The provided context does not contain information about per diem authorization or timing, making the response a clear hallucination.",3,"The response partially answers the question by stating when per diem is authorized (before midnight), but lacks detail about other potential conditions.",default,prompt_v2
Qwen/Qwen3-0.6B,57,What determines eligibility for per diem reimbursement on work-related trips?,Paraphrased,Paraphrased from Ques_28 in Manual QA doc,Chunk_26,chunk_7; chunk_35; chunk_26; chunk_27; chunk_25; chunk_24; chunk_45; chunk_31; chunk_48; chunk_46,"The eligibility for per diem reimbursement on work-related trips is determined by the specific circumstances of the official trip, such as the duration and location of the trip, and the nature of the official errands. The per diem allowance is granted for the period until arrival at the new place of work, unless the trip begins or ends at the official premises or the beginning and/or end have been ordered at the official premises.","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1_Basic_RAG_Prompt,mpnet,2,"The response discusses general eligibility criteria, while the reference focuses specifically on trips exceeding eight hours and meal reimbursement. They aren't directly aligned in meaning.",1,The response misses the key detail about trips lasting *more than eight hours* and the specific focus on *meal* reimbursement.,2,The response introduces concepts like 'duration and location of the trip' and 'official errands' which aren't explicitly mentioned in the provided context chunks. It feels like a general statement rather than a reflection of the context.,3,"The response addresses the question of what determines eligibility, but it's a very broad answer. It doesn't provide specific conditions or limitations as the question implies seeking.",default,prompt_v2
Qwen/Qwen3-0.6B,58,What are the rules regarding per diem and official business?,Paraphrased,Paraphrased from Ques_28 in Manual QA doc,Chunk_26,chunk_26; chunk_27; chunk_25; chunk_46; chunk_48; chunk_35; chunk_7; chunk_24; chunk_45; chunk_8,"The rules regarding per diem and official business are outlined in the State Travel Expense Act (LRKG) § C Per Diem Allowance and other relevant sections. Here are the key points:

1. **Per Diem Allowance**: 
   - There is no entitlement to a per diem allowance for official errands according to paragraph .
   - For errands lasting more than eight hours, documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.

2. **Complimentary Meals**: 
   - If official travelers receive complimentary meals in the course of their official duties, a percentage of the per diem for breakfast and a percentage for lunch and dinner shall be withheld for a full calendar day.
   - The percentages apply if meals are provided by a third party and the charge is included in the reimbursable expenses.

3. **Duration of Official Trips**: 
   - The duration of an official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises or the beginning and/or end has been ordered at the official premises.

4. **Foreign Per Diem and Accommodation**: 
   - The per diem and accommodation allowance shall be granted for the country the official traveler last reaches before midnight local time.
   - If the domestic territory is reached last before midnight, foreign per diem shall be granted for the country of the last business location abroad.
   - The foreign per diem according to paragraph shall be reduced by a percentage if the stay at the same foreign business location exceeds one day.

5. **Special Cases**: 
   - For official trips on the occasion of a transfer, secondment, or termination of a secondment, the per diem allowance (§ G) is granted for the period until arrival at the new place of work, and the per diem is granted until the end of the day of arrival if a separation allowance is received.
   - An accommodation allowance (§ ) is also granted.

6. **Scope of Reimbursement**: 
   - The travel expense reimbursement includes reimbursement of travel and flight costs, mileage allowance, per diem allowance for official trips, additional expenses on official errands, accommodation allowance, and other costs.

7. **Additional Rules**: 
   - The per diem allowance for a full calendar day is 1 euro for each full day of an official trip.
   - For a multi-day trip lasting less than one full calendar day, a per diem allowance of 1 euro is provided for each duration of more than 8 hours.

These rules apply to official errands and trips abroad.","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the meaning of the reference, expanding on it with related details while remaining consistent in its core message about per diem allowances and expenses.",2,"The response goes far beyond the single sentence in the reference, detailing many aspects of per diem and official business rules not found in the reference.",3,"While generally aligned with the context, the response synthesizes information from multiple chunks, potentially introducing nuances not explicitly stated in any single chunk. It doesn't contradict the context, but it's not a direct extraction.",5,"The response comprehensively addresses the question, covering various aspects of per diem and official business rules, including allowances, complimentary meals, trip duration, and special cases.",default,prompt_v2
Qwen/Qwen3-0.6B,59,What is the percentage withheld from the entitled per diem allowance in case I receive complimentary meals?,Original,,Chunk_27,chunk_27; chunk_24; chunk_26; chunk_75; chunk_35; chunk_48; chunk_31; chunk_55; chunk_25; chunk_2,"In case I receive complimentary meals, the percentage withheld from the entitled per diem allowance is **percent**.","20% of the daily per diem will be withheld for breakfast, and 40% each for lunch and dinner if a traveler receives complimentary meals, is provided meals by a third party, or does not avail themselves of complimentary meals without a compelling reason.",v1_Basic_RAG_Prompt,mpnet,3,"The response conveys the general idea of a percentage being withheld, but it's incomplete as it doesn't specify the percentages for each meal (breakfast, lunch, dinner).",2,"The response only mentions 'percent' and doesn't include the specific percentages (20%, 40%, 40%) detailed in the reference.",4,The response accurately reflects information present in the context – that a percentage is withheld for complimentary meals. It doesn't introduce any new information.,3,"The question asks for 'the percentage', implying a single value. The reference provides multiple percentages, but the response attempts to answer, albeit incompletely.",default,prompt_v2
Qwen/Qwen3-0.6B,60,How is my daily allowance reduced when meals are provided for free?,Paraphrased,Paraphrased from Ques_29 in Manual QA doc,Chunk_27,chunk_27; chunk_75; chunk_24; chunk_55; chunk_31; chunk_69; chunk_26; chunk_28; chunk_18; chunk_57,"When meals are provided for free, the per diem allowance is reduced by the percentage specified in the context. Specifically, the percentages for breakfast and lunch/dinner for a full calendar day are withheld.","20% of the daily per diem will be withheld for breakfast, and 40% each for lunch and dinner if a traveler receives complimentary meals, is provided meals by a third party, or does not avail themselves of complimentary meals without a compelling reason.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the core meaning of the reference – that per diem is reduced when meals are free, and specifies percentages are withheld.",3,"The response mentions percentages for breakfast, lunch and dinner but doesn't state the exact percentages (20% and 40% respectively) as the reference does.",5,The response only states information present in the provided context (percentages for meal reductions). It doesn't introduce any external information.,4,The response directly answers the question by explaining how the daily allowance is reduced when meals are provided for free.,default,prompt_v2
Qwen/Qwen3-0.6B,61,What is the sum received for a necessary overnight stay?,Original,,Chunk_28,chunk_28; chunk_74; chunk_29; chunk_30; chunk_31; chunk_41; chunk_12; chunk_55; chunk_32; chunk_27,The sum received for a necessary overnight stay is **euros** domestically and **euros** abroad.,"For a necessary overnight stay, official travelers receive a lump sum of 20 euros domestically and 30 euros abroad. Higher accommodation costs shall be reimbursed to the necessary extent.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the amounts for domestic and abroad stays, even if it's incomplete.",3,The response misses the specific amounts (20 and 30 euros) and the mention of higher accommodation costs being reimbursed.,5,The response only contains information present in the provided context (though not fully detailed).,2,"The question asks 'What is the sum...', and the response only provides 'euros' without the actual amounts.",default,prompt_v2
Qwen/Qwen3-0.6B,62,How much money is provided to cover the cost of required overnight accommodations?,Paraphrased,Paraphrased from Ques_30 in Manual QA doc,Chunk_28,chunk_28; chunk_29; chunk_31; chunk_74; chunk_41; chunk_12; chunk_30; chunk_27; chunk_5; chunk_4,The State Travel Expense Act (LRKG) §  Accommodation Allowance provides a lump sum of **euros domestically** and **euros abroad** for a necessary overnight stay. Higher accommodation costs are reimbursed according to the administrative regulation.,"For a necessary overnight stay, official travelers receive a lump sum of 20 euros domestically and 30 euros abroad. Higher accommodation costs shall be reimbursed to the necessary extent.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the amounts for domestic and abroad accommodations, even without specific numbers.",3,The response misses the specific euro amounts (20 and 30) mentioned in the reference.,5,"The response only contains information present in the provided context (chunks), and doesn't introduce any external information.",4,"The response directly answers the question about overnight accommodation costs, though it lacks specific amounts.",default,prompt_v2
Qwen/Qwen3-0.6B,63,What happens when the stay at the same external business location lasts longer than seven days?,Original,,Chunk_30,chunk_30; chunk_48; chunk_8; chunk_12; chunk_46; chunk_25; chunk_47; chunk_29; chunk_9; chunk_76,"When the stay at the same external business location lasts longer than seven days, the reimbursement is granted as would be provided in the case of a secondment.","If the stay at the same external business location lasts longer than seven days, from the eighth day onward the same reimbursement is granted as would be provided in the case of a secondment. All days between the day of arrival and the day of departure are counted as days of stay.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the core meaning of the reference, though it omits the 'from the eighth day onward' detail.",3,The response misses the specific detail that reimbursement starts 'from the eighth day onward'. It also omits the clarification about counting arrival and departure days.,5,The response does not introduce any information not present in the provided context chunks.,4,"The response directly answers the question, though it could be more specific about when the reimbursement begins.",default,prompt_v2
Qwen/Qwen3-0.6B,64,Could you clarify the implications of a business trip exceeding a week in duration?,Paraphrased,Paraphrased from Ques_31 in Manual QA doc,Chunk_30,chunk_30; chunk_8; chunk_43; chunk_9; chunk_48; chunk_55; chunk_61; chunk_2; chunk_60; chunk_70,"A business trip exceeding a week in duration (i.e., lasting longer than seven days) is reimbursed as if it were a secondment under the State Travel Expense Act (LRKG). All days between the day of arrival and departure are counted as part of the stay.","If the stay at the same external business location lasts longer than seven days, from the eighth day onward the same reimbursement is granted as would be provided in the case of a secondment. All days between the day of arrival and the day of departure are counted as days of stay.",v1_Basic_RAG_Prompt,mpnet,5,"The response accurately conveys the same information as the reference, stating that trips longer than seven days are reimbursed as secondments.",5,The response includes all key information from the reference – the seven-day threshold and the inclusion of all days between arrival and departure.,5,"The response is entirely based on information likely present within the provided context chunks, and doesn't introduce any external or contradictory information.",5,The response directly and fully addresses the question by clarifying the implications of a business trip exceeding one week.,default,prompt_v2
